food_code,food_name,calories,water_g,protein_g,fat_g,carbohydrates_g,fiber_g,niacin_mg,vitamin_a_,saturated_fat_g,monounsaturated_fat_g,polyunsaturated_fat_g,cholesterol_g,sodium_g,potassium_g,calcium_g,iron_g,magnesium_g,vitamin_c_g,thiamin_g,riboflavin_g,carb_fiber_ratio,protein_density,fat_energy_ratio,sodium_potassium_ratio
4093,"Squash, butternut, peeled, flesh, steamed (without salt)",0.05333333333333333,0.8574287143571786,0.0350109409190372,0.001,0.08800000000000001,0.05353728489483747,0.02097902097902098,0.004251968503937008,0.0,0.0,0.0,0.0,0.00018181818181818183,0.031078431372549023,0.004439252336448598,0.020930232558139535,0.030828516377649325,0.031531531531531536,0.001,0.014354066985645933,0.023157894736842106,0.14240762384248853,0.018365304079589796,8.059105572371841e-10
4094,"Squash, butternut, peeled, flesh, baked (without salt)",0.056666666666666664,0.8514257128564281,0.037199124726477024,0.001,0.092,0.055449330783938815,0.025641025641025644,0.004435695538057743,0.0,0.0,0.0,0.0,0.00023376623376623377,0.03823529411764706,0.004906542056074766,0.027906976744186046,0.036608863198458574,0.036036036036036036,0.0011666666666666668,0.014354066985645933,0.02358974358974359,0.1425787868519146,0.017305767305767307,8.422213104188747e-10
4033,"Stinging nettle, leaves, raw",0.06555555555555556,0.80040020010005,0.11816192560175055,0.0,0.067,0.0,0.023310023310023312,5.2493438320209976e-05,0.0,0.0,0.0,0.0,0.0009350649350649351,0.051372549019607854,0.1560747663551402,0.16744186046511628,0.25626204238921,0.022522522522522525,0.0006666666666666668,0.0,0.067,0.3925110132158591,0.0,2.507378064428667e-09
4095,"Stinging nettle, leaves, boiled, drained (without salt)",0.06222222222222222,0.8114057028514257,0.11159737417943107,0.006999999999999999,0.064,0.03824091778202677,0.016317016317016316,0.0,0.0,0.0,0.0,0.0,0.0006753246753246753,0.02450980392156863,0.1411214953271028,0.12093023255813955,0.1464354527938343,0.009009009009009009,0.0003333333333333334,0.045454545454545456,0.021333333333333333,0.390215627173661,0.11051402279472454,3.795605255535182e-09
4096,"Stinging nettle, leaves, steamed (without salt)",0.056666666666666664,0.8284142071035517,0.10284463894967177,0.006,0.057999999999999996,0.03441682600382409,0.016317016317016316,0.0,0.0,0.0,0.0,0.0,0.0007012987012987013,0.03794117647058824,0.12897196261682245,0.11627906976744187,0.2003853564547206,0.009009009009009009,0.0005,0.05741626794258373,0.020714285714285716,0.39418841070823446,0.10383460383460381,2.5462504227482995e-09
4034,Sweet Potato (Leaves),0.04,0.8764382191095547,0.09409190371991247,0.005,0.008,0.10133843212237094,0.025641025641025644,0.004960629921259843,0.0,0.0,0.0,0.0,0.00015584415584415587,0.0607843137254902,0.027570093457943923,0.023255813953488375,0.11753371868978806,0.04954954954954955,0.001666666666666667,0.08373205741626795,0.00126984126984127,0.5068460531015596,0.12160809458106756,3.5318991774171494e-10
4035,"Tomato, green, raw",0.025555555555555557,0.9324662331165583,0.024070021881838075,0.002,0.033,0.030592734225621417,0.011655011655011656,7.874015748031497e-05,0.0,0.0,0.0,0.0,0.00033766233766233767,0.02205882352941177,0.001869158878504673,0.00930232558139535,0.02697495183044316,0.07207207207207207,0.0013333333333333335,0.02392344497607656,0.012692307692307692,0.1998898678414097,0.07499165832499165,2.108668649226117e-09
4097,Green Tomatoes,0.03222222222222222,0.913456728364182,0.030634573304157545,0.003,0.042,0.04015296367112811,0.009324009324009326,7.874015748031497e-05,0.0,0.0,0.0,0.0,0.00033766233766233767,0.01411764705882353,0.002336448598130841,0.00930232558139535,0.01926782273603083,0.06306306306306307,0.0011666666666666668,0.009569377990430623,0.013548387096774195,0.20352422907488985,0.08998998998998999,3.2947865274860976e-09
4036,Red Tomatoes,0.024444444444444446,0.9364682341170585,0.02188183807439825,0.0,0.033,0.026768642447418736,0.011655011655011656,0.0006824146981627297,0.0,0.0,0.0,0.0,0.0005454545454545455,0.012352941176470589,0.001869158878504673,0.020930232558139535,0.018304431599229287,0.11261261261261263,0.0006666666666666668,0.009569377990430623,0.01375,0.1896188469641831,0.0,6.082676785614667e-09
4098,"Tomato, red, ripe, boiled, drained (without salt)",0.03111111111111111,0.9184592296148073,0.028446389496717725,0.003,0.042,0.03441682600382409,0.011655011655011656,0.0007874015748031496,0.0,0.0,0.0,0.0,0.0005194805194805195,0.007941176470588236,0.002336448598130841,0.0186046511627907,0.01348747591522158,0.0945945945945946,0.0006666666666666668,0.009569377990430623,0.015000000000000003,0.19550356980100256,0.09309309309309308,9.011333283530699e-09
4037,Canned Tomato,0.022222222222222223,0.9404702351175588,0.02188183807439825,0.001,0.031000000000000003,0.0248565965583174,0.013986013986013986,0.0007349081364829397,0.0,0.0,0.0,0.0,0.0017662337662337664,0.02,0.0051401869158878505,0.013953488372093023,0.02119460500963391,0.02702702702702703,0.0,0.0,0.013478260869565219,0.20767778477029575,0.042852376185709515,1.2165390487387409e-08
5,FRUITS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5001,Green Apple,0.06111111111111111,0.8504252126063031,0.006564551422319475,0.0,0.122,0.045889101338432124,0.0023310023310023314,2.6246719160104988e-05,0.0,0.0,0.0,0.0,5.194805194805195e-05,0.009705882352941179,0.0014018691588785048,0.00930232558139535,0.007707129094412331,0.018018018018018018,0.00041666666666666675,0.002392344497607656,0.03588235294117647,0.023363750786658276,0.0,7.372925599734044e-10
5002,Red Apple,0.06333333333333334,0.8464232116058028,0.006564551422319475,0.001,0.12400000000000001,0.04397705544933078,0.0030303030303030307,2.6246719160104988e-05,0.0,0.0,0.0,0.0,2.5974025974025975e-05,0.009803921568627453,0.0014018691588785048,0.0069767441860465115,0.007707129094412331,0.018018018018018018,0.0003333333333333334,0.002392344497607656,0.03757575757575758,0.02255810420780799,0.015515515515515515,3.649598540510945e-10
5003,Avocado,0.20555555555555555,0.7403701850925463,0.0350109409190372,0.196,0.0,0.07648183556405354,0.04195804195804196,5.2493438320209976e-05,0.20735275152782975,0.24377376900153255,0.037758576255515826,0.0,0.00018181818181818183,0.027549019607843145,0.004439252336448598,0.023255813953488375,0.04816955684007707,0.06306306306306307,0.0011666666666666668,0.03588516746411483,0.0,0.037515986926246976,0.9482816149482816,9.091585174242958e-10
5004,Banana,0.10555555555555556,0.7443721860930466,0.02363238512035011,0.0,0.20600000000000002,0.052581261950286805,0.008158508158508158,0.00013123359580052493,0.0,0.0,0.0,0.0,0.0,0.018333333333333337,0.002336448598130841,0.0069767441860465115,0.05009633911368015,0.018018018018018018,0.0008333333333333335,0.01196172248803828,0.05493333333333334,0.049063876651982384,0.0,0.0
5005,Mabuyu,0.35,0.1310655327663832,0.05032822757111597,0.004,0.7220000000000001,0.0,0.03496503496503497,0.0,0.0,0.0,0.0,0.0,0.0014545454545454547,0.15813725490196082,0.06612149532710279,0.11627906976744187,0.20809248554913296,0.061711711711711706,0.0006666666666666668,0.04784688995215312,0.7220000000000001,0.03174315507723192,0.011391137973416454,1.267076474495649e-09
5006,Custard Apple,0.10222222222222223,0.7503751875937968,0.037199124726477024,0.0,0.17,0.09751434034416825,0.016317016317016316,0.0,0.0,0.0,0.0,0.0,7.792207792207793e-05,0.027254901960784318,0.0065420560747663555,0.00930232558139535,0.07321772639691715,0.0990990990990991,0.0011666666666666668,0.031100478468899524,0.027868852459016394,0.07972147221827483,0.0,3.938440908302147e-10
5007,Dried Dates,0.3388888888888889,0.17208604302151073,0.0525164113785558,0.002,0.687,0.18546845124282982,0.03263403263403263,5.2493438320209976e-05,0.0,0.0,0.0,0.0,0.00036363636363636367,0.0715686274509804,0.019158878504672898,0.060465116279069774,0.09633911368015415,0.022522522522522525,0.0005,0.031100478468899524,0.06420560747663552,0.03420575278569577,0.005881698692156208,6.999290481923847e-10
5008,Raw Dates,0.1688888888888889,0.6023011505752877,0.0350109409190372,0.001,0.353,0.0,0.016317016317016316,5.2493438320209976e-05,0.0,0.0,0.0,0.0,0.00018181818181818183,0.04019607843137255,0.00794392523364486,0.0069767441860465115,0.046242774566473986,0.0990990990990991,0.001,0.01674641148325359,0.353,0.0456076703809277,0.005881698692156208,6.231069010923011e-10
5009,"Doumpalm fruit, raw",0.3111111111111111,0.176088044022011,0.06126914660831509,0.0,0.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2207792207792208e-05,0.08450980392156864,0.01705607476635514,0.4186046511627907,0.10211946050096339,0.0,0.0008333333333333335,0.02392344497607656,0.583,0.04345713076332167,0.0,1.9899379086025246e-11
5010,Grapes,0.07888888888888888,0.8074037018509255,0.01312910284463895,0.001,0.16,0.03824091778202677,0.004662004662004663,5.2493438320209976e-05,0.0,0.0,0.0,0.0,7.792207792207793e-05,0.016764705882352945,0.0032710280373831778,0.0069767441860465115,0.013680154142581887,0.06306306306306307,0.0005,0.007177033492822967,0.05333333333333333,0.03634361233480176,0.012498609720831944,6.402831041624932e-10
5011,Guava,0.05333333333333333,0.8074037018509255,0.024070021881838075,0.011000000000000001,0.009000000000000001,0.29636711281070743,0.013986013986013986,0.0005774278215223097,0.0,0.0,0.0,0.0,2.5974025974025975e-05,0.03274509803921569,0.004672897196261682,0.00930232558139535,0.03468208092485549,1.0,0.001,0.01196172248803828,0.0005454545454545455,0.09790524139171088,0.20201834487548773,1.0927018291850475e-10
5012,Jack fruit,0.10555555555555556,0.7323661830915458,0.030634573304157545,0.0,0.20500000000000002,0.05353728489483747,0.016317016317016316,0.00018372703412073492,0.0,0.0,0.0,0.0,5.194805194805195e-05,0.027352941176470594,0.008177570093457945,0.0,0.06165703275529865,0.031531531531531536,0.0011666666666666668,0.031100478468899524,0.05394736842105264,0.06360132158590308,0.0,2.6162164554939595e-10
5015,Fresh Lemon Juice,0.04111111111111111,0.8954477238619309,0.017943107221006564,0.002,0.067,0.04780114722753346,0.004662004662004663,2.6246719160104988e-05,0.0,0.0,0.0,0.0,5.194805194805195e-05,0.011764705882352943,0.007710280373831776,0.0069767441860465115,0.028901734104046242,0.1981981981981982,0.0005,0.004784688995215312,0.019142857142857145,0.09411082773011824,0.047363152626310516,6.082674371874153e-10
5016,Lime Juice,0.03333333333333333,0.9034517258629314,0.015317286652078772,0.002,0.043,0.07839388145315487,0.004662004662004663,5.2493438320209976e-05,0.0,0.0,0.0,0.0,7.792207792207793e-05,0.014705882352941178,0.006074766355140187,0.0069767441860465115,0.02119460500963391,0.1846846846846847,0.0005,0.004784688995215312,0.008431372549019609,0.09847946568139831,0.058058058058058054,7.299221411516625e-10
5018,Loquat(ndunda),0.056666666666666664,0.8464232116058028,0.013566739606126914,0.002,0.095,0.08623326959847036,0.006993006993006993,0.0011811023622047244,0.0,0.0,0.0,0.0,5.194805194805195e-05,0.017647058823529415,0.0030373831775700934,0.011627906976744188,0.025048169556840076,0.018468468468468467,0.0003333333333333334,0.009569377990430623,0.01724137931034483,0.051999322263639444,0.034611534611534614,4.0551275120653223e-10
5019,Ripe mango,0.07111111111111111,0.8304152076038018,0.01312910284463895,0.003,0.14,0.030592734225621417,0.013986013986013986,0.002414698162729659,0.0,0.0,0.0,0.0,2.5974025974025975e-05,0.01823529411764706,0.0032710280373831778,0.004651162790697675,0.017341040462427744,0.15765765765765768,0.0005,0.009569377990430623,0.05384615384615384,0.040257539817011176,0.04153384153384152,1.9621588252194077e-10
5020,Unripe mango,0.05,0.8674337168584292,0.0175054704595186,0.001,0.08900000000000001,0.05736137667304016,0.0060606060606060615,0.00018372703412073492,0.0,0.0,0.0,0.0,0.0006753246753246753,0.014411764705882355,0.006308411214953271,0.00930232558139535,0.03468208092485549,0.3963963963963964,0.0003333333333333334,0.007177033492822967,0.022250000000000002,0.07584753878567324,0.01956304130217174,6.455092887048735e-09
5021,"Mulberry, raw",0.03888888888888889,0.8954477238619309,0.0350109409190372,0.002,0.055999999999999994,0.04206500956022945,0.016317016317016316,2.6246719160104988e-05,0.0,0.0,0.0,0.0,0.00015584415584415587,0.0303921568627451,0.012850467289719626,0.027906976744186046,0.036608863198458574,0.04954954954954955,0.0005,0.01674641148325359,0.017499999999999998,0.19383259911894274,0.049994438883327774,7.063786961647899e-10
5022,"Orange, Juice",0.02,0.9464732366183091,0.0087527352297593,0.001,0.036000000000000004,0.021032504780114723,0.0023310023310023314,7.874015748031497e-05,0.0,0.0,0.0,0.0,5.194805194805195e-05,0.01431372549019608,0.004906542056074766,0.01627906976744186,0.02119460500963391,0.0,0.001,0.004784688995215312,0.017142857142857144,0.09181544168792023,0.047363152626310516,4.999465807078514e-10
5024,Papaya,0.04,0.8984492246123061,0.01312910284463895,0.0,0.068,0.04015296367112811,0.006993006993006993,0.002230971128608924,0.0,0.0,0.0,0.0,0.0001038961038961039,0.013725490196078435,0.004906542056074766,0.013953488372093023,0.05394990366088632,0.22972972972972971,0.0006666666666666668,0.007177033492822967,0.02193548387096774,0.07072270508393856,0.0,1.0427454193888186e-09
5025,Passion Fruit,0.08333333333333333,0.7573786893446723,0.0525164113785558,0.0,0.087,0.22370936902485658,0.05827505827505828,0.0016797900262467192,0.0,0.0,0.0,0.0,0.0004935064935064935,0.019607843137254905,0.002336448598130841,0.013953488372093023,0.05394990366088632,0.13063063063063063,0.0005,0.03349282296650718,0.006850393700787402,0.13772316253188036,0.0,3.4671359489917876e-09
5026,"Passion Fruit, juice",0.10666666666666666,0.7553776888444221,0.0175054704595186,0.001,0.22899999999999998,0.003824091778202677,0.03496503496503497,0.0011811023622047244,0.0,0.0,0.0,0.0,0.00025974025974025974,0.024705882352941178,0.0030373831775700934,0.00930232558139535,0.04046242774566474,0.1036036036036036,0.0011666666666666668,0.002392344497607656,0.19083333333333333,0.03596893591897906,0.009277318555669071,1.4482621245536132e-09
5027,Peach,0.05333333333333333,0.8674337168584292,0.02188183807439825,0.001,0.099,0.03632887189292543,0.01864801864801865,0.00034120734908136484,0.0,0.0,0.0,0.0,5.194805194805195e-05,0.01990196078431373,0.0011682242990654205,0.0069767441860465115,0.015414258188824663,0.036036036036036036,0.0001666666666666667,0.007177033492822967,0.03413793103448276,0.08900476490155532,0.018365304079589796,3.5956818306277807e-10
5028,Pear,0.05333333333333333,0.8604302151075538,0.0087527352297593,0.002,0.091,0.07648183556405354,0.0023310023310023314,2.6246719160104988e-05,0.0,0.0,0.0,0.0,2.5974025974025975e-05,0.009411764705882354,0.001869158878504673,0.0069767441860465115,0.01348747591522158,0.018018018018018018,0.0005,0.007177033492822967,0.018199999999999997,0.035601905960622134,0.03673060815917959,3.8016635623549236e-10
5029,Canned Pineapple,0.10333333333333333,0.7703851925962981,0.006564551422319475,0.006,0.212,0.013384321223709368,0.0,2.6246719160104988e-05,0.0,0.0,0.0,0.0,0.00015584415584415587,0.007843137254901962,0.0009345794392523365,0.00930232558139535,0.02119460500963391,0.040540540540540536,0.0008333333333333335,0.0,0.12470588235294118,0.013918830255881524,0.05744041914254679,2.737192062471482e-09
5030,Fresh Pineapple,0.04555555555555556,0.8864432216108054,0.01050328227571116,0.0,0.081,0.04397705544933078,0.002797202797202797,7.874015748031497e-05,0.0,0.0,0.0,0.0,2.5974025974025975e-05,0.014019607843137256,0.003738317757009346,0.00930232558139535,0.025048169556840076,0.16396396396396398,0.0008333333333333335,0.007177033492822967,0.024545454545454547,0.049842668344870986,0.0,2.5521744858402043e-10
5031,Plum,0.052222222222222225,0.8694347173586794,0.015317286652078772,0.001,0.099,0.03824091778202677,0.011655011655011656,0.00015748031496062994,0.0,0.0,0.0,0.0,2.5974025974025975e-05,0.015490196078431375,0.002336448598130841,0.00930232558139535,0.01348747591522158,0.018018018018018018,0.0006666666666666668,0.014354066985645933,0.033,0.06360132158590308,0.018747914581247912,2.3098809732193787e-10
5032,"Pomegranate, raw",0.08222222222222222,0.7813906953476738,0.0350109409190372,0.002,0.133,0.12237093690248567,0.009324009324009326,0.00010498687664041995,0.0,0.0,0.0,0.0,0.0001038961038961039,0.016862745098039218,0.0028037383177570096,0.0186046511627907,0.017341040462427744,0.06756756756756757,0.001,0.014354066985645933,0.017972972972972973,0.09303964757709252,0.02399733066399733,8.487473994910148e-10
5033,"Raspberry, raw",0.06,0.832416208104052,0.030634573304157545,0.002,0.08900000000000001,0.10707456978967494,0.006993006993006993,7.874015748031497e-05,0.0,0.0,0.0,0.0,2.5974025974025975e-05,0.015294117647058826,0.006308411214953271,0.0186046511627907,0.04816955684007707,0.13513513513513514,0.0006666666666666668,0.007177033492822967,0.013484848484848487,0.11101321585903082,0.032723632723632726,2.339494642019186e-10
5034,"Strawberry, raw",0.03888888888888889,0.9004502251125562,0.015317286652078772,0.002,0.063,0.04780114722753346,0.0023310023310023314,0.0,0.0,0.0,0.0,0.0,7.792207792207793e-05,0.015490196078431375,0.004439252336448598,0.013953488372093023,0.015414258188824663,0.22072072072072074,0.0005,0.004784688995215312,0.018000000000000002,0.08480176211453744,0.049994438883327774,6.929642919658137e-10
5035,Tangerine Juice,0.051111111111111114,0.8834417208604302,0.01312910284463895,0.002,0.10300000000000001,0.003824091778202677,0.0023310023310023314,0.00034120734908136484,0.0,0.0,0.0,0.0,2.5974025974025975e-05,0.017450980392156864,0.0028037383177570096,0.004651162790697675,0.02119460500963391,0.16666666666666666,0.0006666666666666668,0.007177033492822967,0.08583333333333334,0.0556753210235261,0.03829361276169786,2.0503452432831e-10
5036,"Tangerine, pulp, raw",0.057777777777777775,0.8624312156078039,0.019037199124726477,0.002,0.10800000000000001,0.02868068833652008,0.006993006993006993,2.6246719160104988e-05,0.0,0.0,0.0,0.0,5.194805194805195e-05,0.014705882352941178,0.006074766355140187,0.0,0.03275529865125241,0.16216216216216214,0.0013333333333333335,0.01196172248803828,0.0432,0.07159005901421327,0.03395848678867547,4.86614760767775e-10
5037,Tree tomato,0.04777777777777778,0.8564282141070535,0.045951859956236324,0.0,0.046,0.124282982791587,0.0372960372960373,0.0011811023622047244,0.0,0.0,0.0,0.0,0.0005194805194805195,0.013039215686274513,0.013084112149532711,0.023255813953488375,0.036608863198458574,0.05675675675675676,0.002166666666666667,0.02392344497607656,0.006133333333333333,0.20814977973568283,0.0,5.488131723064264e-09
5038,Watermelon,0.028888888888888888,0.9294647323661831,0.01312910284463895,0.0,0.05,0.017782026768642448,0.0060606060606060615,0.0005511811023622047,0.0,0.0,0.0,0.0,5.194805194805195e-05,0.008627450980392158,0.0009345794392523365,0.01627906976744186,0.01926782273603083,0.0518018018018018,0.0005,0.009569377990430623,0.025906735751295335,0.09691629955947137,0.0,8.294530826914128e-10
5039,Zambarau,0.06555555555555556,0.8534267133566783,0.011378555798687089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028571428571428574,0.007058823529411765,0.010280373831775701,0.011627906976744188,0.03275529865125241,0.0,0.0,0.0,0.0,0.03779735682819383,0.0,5.575753864732414e-09
6,MILK AND DAIRY PRODUCTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6001,Unsalted Butter,0.8166666666666667,0.17208604302151073,0.024070021881838075,0.813,0.0,0.0,0.025641025641025644,0.022178477690288714,0.0,0.0,0.0,0.2929824561403509,0.00025974025974025974,0.0014705882352941178,0.0035046728971962616,0.0,0.0038535645472061657,0.0,0.0,0.01196172248803828,0.0,0.006518147864393794,0.9940470361666012,2.432927829142291e-08
6002,Salted Butter,0.8211111111111111,0.15307653826913456,0.024070021881838075,0.813,0.006,0.0,0.025641025641025644,0.022178477690288714,0.0,0.0,0.0,0.2929824561403509,0.020155844155844156,0.0022549019607843138,0.00397196261682243,0.00023255813953488376,0.0038535645472061657,0.0,0.0,0.01196172248803828,0.006,0.0064829146326943685,0.9886738089440791,1.2313015905052683e-06
6003,"Cheese, cheddar, regular fat",0.44555555555555554,0.37018509254627313,0.5689277899343544,0.32799999999999996,0.004,0.0,0.03496503496503497,0.004356955380577428,0.0,0.0,0.0,0.18947368421052632,0.015584415584415584,0.00715686274509804,0.1869158878504673,0.0069767441860465115,0.05202312138728324,0.0045045045045045045,0.0006666666666666668,0.11961722488038277,0.004,0.28206982707607337,0.7342466844954406,2.999658938778661e-07
6004,"Cheese, cottage (cow milk), plain, skimmed",0.10111111111111111,0.7903951975987994,0.2910284463894967,0.025,0.038,0.0,0.011655011655011656,0.0008923884514435696,0.0,0.0,0.0,0.01754385964912281,0.011688311688311689,0.012058823529411766,0.014018691588785047,0.0023255813953488376,0.015414258188824663,0.0,0.0008333333333333335,0.04784688995215312,0.038,0.6304826661559088,0.2445380162771467,1.3352214749663482e-07
6005,"Cheese, cottage (cow milk), plain, whole",0.13444444444444445,0.7543771885942971,0.33698030634573306,0.057,0.021,0.0,0.011655011655011656,0.0009186351706036745,0.0,0.0,0.0,0.0,0.007194805194805196,0.012058823529411766,0.020794392523364486,0.0023255813953488376,0.015414258188824663,0.0,0.0008333333333333335,0.06937799043062201,0.021,0.5505163573337185,0.42044503519913357,8.219029968126187e-08
6006,"Cheese, cottage, Milk, Cow, Sour",0.13555555555555557,0.736368184092046,0.299781181619256,0.043,0.07200000000000001,0.0,0.0023310023310023314,0.0009711286089238845,0.0,0.0,0.0,0.029824561403508778,0.009454545454545455,0.01019607843137255,0.026168224299065422,0.01627906976744186,0.015414258188824663,0.0,0.0005,0.0645933014354067,0.07200000000000001,0.4857634038895454,0.3145991519975259,1.2773599804662182e-07
6007,"Cream, pure, 35% fat",0.2544444444444444,0.720360180090045,0.0525164113785558,0.23600000000000002,0.017,0.0,0.0,0.004566929133858268,0.0,0.0,0.0,0.12631578947368421,0.001038961038961039,0.005392156862745099,0.00911214953271028,0.0069767441860465115,0.007707129094412331,0.0,0.0005,0.028708133971291867,0.017,0.045508523271403936,0.9233755494625059,2.654231767783386e-08
6008,Ghee,0.9977777777777778,0.0,0.006564551422319475,0.9990000000000001,0.0,0.0,0.0,0.023622047244094488,0.0,0.0,0.0,0.5087719298245614,5.194805194805195e-05,0.0004901960784313727,0.00046728971962616824,0.004651162790697675,0.0,0.0,0.0,0.002392344497607656,0.0,0.0014553615617940638,1.0,1.4595621021781044e-08
6009,"Ice cream, caramel flavour, regular fat",0.22777777777777777,0.6143071535767883,0.08096280087527352,0.106,0.23600000000000002,0.0,0.016317016317016316,0.004356955380577428,0.0,0.0,0.0,0.061403508771929835,0.001246753246753247,0.01392156862745098,0.021728971962616823,0.0023255813953488376,0.023121387283236993,0.0,0.0,0.06937799043062201,0.23600000000000002,0.07833283435267953,0.46305528829800663,1.2336707611342515e-08
6010,"Ice cream, chocolate flavour, regular fat",0.2511111111111111,0.5642821410705352,0.0962800875273523,0.12,0.242,0.03824091778202677,0.004662004662004663,0.003805774278215223,0.0,0.0,0.0,0.0736842105263158,0.001844155844155844,0.024019607843137256,0.030373831775700934,0.020930232558139535,0.057803468208092484,0.003153153153153153,0.0,0.045454545454545456,0.08066666666666666,0.08453492208271071,0.4757180087576563,1.0576450201886557e-08
6011,"Ice cream, strawberry flavour, regular fat",0.22333333333333333,0.607303651825913,0.07658643326039387,0.095,0.252,0.009560229445506692,0.009324009324009326,0.003648293963254593,0.0,0.0,0.0,0.05614035087719299,0.0014025974025974027,0.016176470588235296,0.024999999999999998,0.004651162790697675,0.025048169556840076,0.0,0.0003333333333333334,0.0645933014354067,0.168,0.07556592663671653,0.4232202499529232,1.1944187730426052e-08
6012,"Ice cream, vanilla flavour, regular fat",0.22111111111111112,0.6273136568284142,0.08533916849015316,0.106,0.222,0.0,0.016317016317016316,0.004356955380577428,0.0,0.0,0.0,0.061403508771929835,0.0016623376623376624,0.01392156862745098,0.027336448598130843,0.004651162790697675,0.023121387283236993,0.0,0.0,0.05980861244019139,0.222,0.08504405286343612,0.4769469469469469,1.644894348179002e-08
6013,"Ice cream, vanilla flavour, with nuts, regular fat",0.24333333333333335,0.5962981490745373,0.087527352297593,0.122,0.233,0.003824091778202677,0.016317016317016316,0.004251968503937008,0.0,0.0,0.0,0.059649122807017556,0.0012207792207792208,0.0153921568627451,0.02149532710280374,0.004651162790697675,0.028901734104046242,0.0,0.0,0.06937799043062201,0.19416666666666668,0.07929515418502202,0.499035399035399,1.0925589436712408e-08
6014,Fresh Camel Milk,0.057777777777777775,0.8984492246123061,0.04814004376367615,0.027999999999999997,0.045,0.0,0.0,0.0003937007874015748,0.09942791849417372,0.01605126471350679,0.0020589401741374046,0.015789473684210527,0.0030909090909090908,0.033725490196078435,0.013084112149532711,0.034883720930232565,0.030828516377649325,0.0,0.010166666666666668,0.019138755980861247,0.045,0.1810323331393899,0.4754188150414565,1.2625154268245317e-08
6027,Boiled Camel Milk,0.06888888888888889,0.880440220110055,0.05689277899343545,0.033,0.053,0.0,0.0,0.0004199475065616798,0.0,0.0,0.0,0.015789473684210527,0.003636363636363637,0.03960784313725491,0.015420560747663552,0.03953488372093023,0.03468208092485549,0.0,0.010833333333333334,0.0215311004784689,0.053,0.17998741346758967,0.47137613804280465,1.2647218821475421e-08
6015,Skimmed Camel Milk,0.31555555555555553,0.27013506753376687,0.21663019693654267,0.002,0.6070000000000001,0.0,0.006993006993006993,0.0,0.0,0.0,0.0,0.014035087719298248,0.003246753246753247,0.04372549019607844,0.0836448598130841,0.0069767441860465115,0.057803468208092484,0.009009009009009009,0.001666666666666667,0.14354066985645933,0.6070000000000001,0.1514954787850684,0.006315087016841402,1.0228774813555213e-08
6016,"Milk, cow, condensed, whole, sweetened, raw",0.37222222222222223,0.25812906453226614,0.18161925601750548,0.092,0.5479999999999999,0.0,0.006993006993006993,0.001942257217847769,0.0,0.0,0.0,0.054385964912280704,0.003376623376623377,0.035,0.06542056074766356,0.004651162790697675,0.04816955684007707,0.0045045045045045045,0.001666666666666667,0.11961722488038277,0.5479999999999999,0.10773285084959094,0.2464011630678297,1.3289950301106317e-08
6017,"Milk, cow, powder, skimmed",0.4011111111111111,0.04102051025512756,0.8140043763676149,0.009000000000000001,0.51,0.0,0.02097902097902098,0.00013123359580052493,0.0,0.0,0.0,0.0456140350877193,0.014285714285714287,0.1570588235294118,0.3014018691588785,0.00930232558139535,0.22157996146435455,0.009009009009009009,0.0075000000000000015,0.3923444976076555,0.51,0.4481709543164505,0.02237320193121298,1.2529950169026067e-08
6018,"Milk, cow, powder, whole    ",0.55,0.032016008004002,0.5711159737417943,0.264,0.384,0.0,0.01864801864801865,0.01036745406824147,0.0,0.0,0.0,0.15789473684210528,0.011428571428571429,0.11343137254901962,0.227803738317757,0.011627906976744188,0.16377649325626206,0.013513513513513514,0.005666666666666668,0.31578947368421056,0.384,0.22949232627540145,0.4789789789789789,1.3879326085788987e-08
6019,"Milk, cow, skimmed, raw",0.042222222222222223,0.8984492246123061,0.07658643326039387,0.001,0.057999999999999996,0.0,0.0023310023310023314,0.0,0.0,0.0,0.0,0.005263157894736843,0.001142857142857143,0.01666666666666667,0.030373831775700934,0.0023255813953488376,0.023121387283236993,0.0045045045045045045,0.0005,0.0430622009569378,0.057999999999999996,0.39139274822094205,0.02307435640768974,9.446058647057335e-09
6028,"Milk, cow, skimmed, boiled",0.05,0.880440220110055,0.08971553610503281,0.001,0.068,0.0,0.0023310023310023314,0.0,0.0,0.0,0.0,0.0,0.0013506493506493507,0.019607843137254905,0.03574766355140187,0.0023255813953488376,0.02697495183044316,0.0045045045045045045,0.0005,0.04784688995215312,0.068,0.3887186362765753,0.01956304130217174,9.48900364987226e-09
